# KiDS DR4 observations table
#
# The comma-separated values below provide the same information as the
# "Observations table" at: http://kids.strw.leidenuniv.nl/DR4/data_table.php
#
# Columns:
# 1: Tile name
# 2: Right ascension (degr, J2000)
# 3: Declination (degr, J2000)
# 4: Filter
# 5: Date (start of observation, UT)
# 6: Average PSF FWHM (arcsec, measured from coadd)
# 7: Average PSF ellipticity (measured from coadd)
# 8: Limiting magnitude (5 sigma, 2 arcsec aperture, measured from coadd)
#
KIDS_198.0_-0.5,198.000,-0.500,r,2016-02-09 07:18:38,0.54,0.10,25.10
KIDS_135.0_-0.5,135.000,-0.500,u,2013-02-14 02:30:27,1.13,0.04,24.05
KIDS_221.6_-2.5,221.616,-2.478,u,2014-07-25 00:40:24,1.31,0.06,24.67
KIDS_131.0_1.5,131.000,1.489,g,2012-03-17 03:07:45,0.85,0.06,25.08
KIDS_131.0_1.5,131.000,1.489,r,2012-05-10 00:26:16,0.60,0.07,24.64
KIDS_131.0_1.5,131.000,1.489,i,2012-04-07 00:24:30,0.69,0.07,23.38
KIDS_216.6_-2.5,216.602,-2.478,g,2013-05-14 02:54:53,0.78,0.07,25.15
KIDS_187.0_0.5,187.000,0.500,g,2015-01-27 06:42:16,1.08,0.06,25.07
KIDS_187.0_0.5,187.000,0.500,r,2013-05-31 01:50:10,0.60,0.08,24.96
KIDS_169.5_2.5,169.471,2.478,g,2017-02-01 06:00:47,0.88,0.06,24.88
KIDS_169.5_2.5,169.471,2.478,r,2017-03-04 06:21:49,0.89,0.08,25.02
KIDS_169.5_2.5,169.471,2.478,i,2016-02-29 05:29:33,0.90,0.07,24.01
KIDS_172.0_-1.5,172.000,-1.489,u,2012-06-15 23:40:26,1.12,0.05,24.07
KIDS_172.0_-1.5,172.000,-1.489,g,2013-04-05 03:51:10,0.77,0.06,25.16
KIDS_175.0_0.5,175.000,0.500,r,2013-04-06 03:46:27,0.72,0.09,24.92
KIDS_175.0_0.5,175.000,0.500,i,2014-06-29 00:24:02,0.90,0.07,23.81
KIDS_150.1_2.2,150.418,2.478,u,2014-12-26 07:36:46,0.74,0.06,24.26
KIDS_150.1_2.2,150.418,2.478,g,2014-11-25 07:53:37,1.04,0.07,25.05
KIDS_150.1_2.2,150.418,2.478,r,2014-12-24 07:21:00,0.55,0.09,25.07
KIDS_150.1_2.2,150.418,2.478,i,2012-11-25 06:56:41,1.04,0.07,23.59
KIDS_209.0_-0.5,209.000,-0.500,u,2016-05-07 03:28:41,1.14,0.05,24.24
KIDS_209.0_-0.5,209.000,-0.500,g,2016-05-25 00:09:08,1.13,0.07,25.18
KIDS_209.0_-0.5,209.000,-0.500,i,2013-08-18 00:13:18,0.68,0.08,23.03
KIDS_161.4_-2.5,161.448,-2.478,i,2015-03-01 01:08:36,1.03,0.08,23.62
KIDS_138.0_-1.5,138.000,-1.489,u,2012-05-17 23:22:59,0.89,0.05,24.13
KIDS_138.0_-1.5,138.000,-1.489,g,2012-12-15 07:06:41,0.95,0.08,25.12
KIDS_138.0_-1.5,138.000,-1.489,r,2013-03-07 03:48:11,0.49,0.07,25.06
